Carrier	Global Cog	Immediate memory	Delayed memory	Visuospatial	Language	Attention	Executive function	
[MLPAPos4=.00]	3.55 [1.60, 5.49]***	1.98 [0.05, 3.90]*	1.77 [0.21, 3.33]*	2.90 [0.89, 4.91]**	2.17 [0.50, 3.83]*	3.00 [0.64, 5.36]*	4.14 [1.47, 6.81]**	
Time	2.49 [1.83, 3.16]***	3.74 [2.89, 4.59]***	3.29 [2.62, 3.96]***	0.11 [-0.90, 1.13]	0.60 [-0.29, 1.49]	1.92 [1.14, 2.70]***	1.01 [-0.33, 2.36]	
TimeSqr	-0.38 [-0.53, -0.23]***	-0.53 [-0.73, -0.34]***	-0.53 [-0.68, -0.37]***	-0.19 [-0.42, 0.04]	-0.04 [-0.25, 0.16]	-0.19 [-0.37, -0.01]*	-0.09 [-0.44, 0.27]	
Non-Carrier	Global Cog	Immediate memory	Delayed memory	Visuospatial	Language	Attention	Executive function	
[MLPAPos4=.00]	2.23 [-1.36, 5.82]	1.35 [-2.12, 4.82]	2.11 [-1.48, 5.70]	2.94 [-1.02, 6.90]	0.77 [-2.52, 4.05]	1.33 [-2.94, 5.60]	0.39 [-4.36, 5.14]	
Time	2.24 [1.11, 3.37]***	4.17 [2.67, 5.67]***	3.38 [2.20, 4.55]***	0.30 [-1.54, 2.14]	-0.12 [-1.57, 1.32]	2.33 [0.98, 3.69]**	-0.56 [-2.72, 1.59]	
TimeSqr	-0.34 [-0.59, -0.09]**	-0.70 [-1.03, -0.36]***	-0.56 [-0.82, -0.30]***	-0.21 [-0.62, 0.21]	0.08 [-0.24, 0.40]	-0.25 [-0.55, 0.05]	0.34 [-0.21, 0.90]	
