60-69	Global Cog	Immediate memory	Delayed memory	Visuospatial	Language	Attention	Executive function	
[MLPAPos4=.00] * APOE4Car	-0.62 [-5.59, 4.35]	0.05 [-4.91, 5.00]	1.32 [-2.81, 5.46]	1.25 [-4.18, 6.68]	-1.54 [-6.12, 3.05]	-2.56 [-8.74, 3.63]	-6.61 [-13.38, 0.16]x	
70Plus	Global Cog	Immediate memory	Delayed memory	Visuospatial	Language	Attention	Executive function	
[MLPAPos4=.00] * APOE4Car	0.18 [-7.00, 7.36]	-1.34 [-8.87, 6.20]	-2.30 [-9.04, 4.44]	0.95 [-6.94, 8.84]	2.45 [-3.90, 8.81]	2.02 [-6.58, 10.62]	-0.31 [-10.97, 10.36]	
