60-69	Global Cog	Immediate memory	Delayed memory	Visuospatial	Language	Attention	Executive function	
[MLPAvsLLPA4=3.00] * APOE4Car	-3.15 [-10.58, 4.29]	-2.19 [-9.61, 5.23]	-2.39 [-8.61, 3.82]	-6.01 [-14.08, 2.07]	2.44 [-4.45, 9.33]	-2.71 [-11.97, 6.55]	-3.72 [-13.52, 6.09]	
[MLPAvsLLPA4=2.00] * APOE4Car	-1.40 [-7.69, 4.89]	0.94 [-5.33, 7.21]	1.28 [-3.98, 6.53]	-3.40 [-10.22, 3.42]	0.52 [-5.30, 6.34]	-3.62 [-11.45, 4.22]	-8.82 [-17.38, -0.26]*	
[MLPAvsLLPA4=1.00] * APOE4Car	0.77 [-6.04, 7.58]	-0.74 [-7.50, 6.03]	0.53 [-5.15, 6.20]	6.37 [-0.97, 13.71]	-2.12 [-8.39, 4.14]	-0.48 [-8.96, 8.01]	-3.65 [-12.97, 5.66]	
70Plus	Global Cog	Immediate memory	Delayed memory	Visuospatial	Language	Attention	Executive function	
[MLPAvsLLPA4=3.00] * APOE4Car	-1.08 [-13.53, 11.38]	-0.24 [-13.29, 12.81]	8.31 [-3.30, 19.92]	-8.71 [-22.20, 4.78]	4.38 [-6.49, 15.25]	-9.09 [-23.83, 5.65]	1.30 [-16.41, 19.01]	
[MLPAvsLLPA4=2.00] * APOE4Car	3.09 [-5.47, 11.65]	-1.42 [-10.42, 7.58]	-0.05 [-8.05, 7.95]	1.53 [-7.82, 10.89]	3.69 [-3.87, 11.25]	7.41 [-2.72, 17.54]	-1.11 [-13.45, 11.22]	
[MLPAvsLLPA4=1.00] * APOE4Car	-3.75 [-14.67, 7.18]	0.51 [-11.06, 12.09]	-3.88 [-14.15, 6.38]	-1.89 [-14.00, 10.21]	2.00 [-7.81, 11.82]	-8.50 [-21.44, 4.43]	-0.68 [-17.86, 16.50]	
