Female	Global Cog	Immediate memory	Delayed memory	Visuospatial	Language	Attention	Executive function	
[MLPAPos4=.00]	2.25 [-0.11, 4.62]x	1.49 [-0.77, 3.75]	1.52 [-0.37, 3.42]	1.29 [-1.34, 3.91]	1.37 [-0.83, 3.57]	2.36 [-0.61, 5.33]	3.56 [0.26, 6.85]*	
Time	2.19 [1.36, 3.02]***	4.14 [3.14, 5.15]***	3.14 [2.35, 3.93]***	0.27 [-1.05, 1.58]	-0.88 [-2.00, 0.24]	1.78 [0.81, 2.75]***	-0.02 [-1.59, 1.56]	
TimeSqr	-0.26 [-0.45, -0.07]**	-0.57 [-0.80, -0.34]***	-0.44 [-0.62, -0.26]***	-0.16 [-0.46, 0.14]	0.18 [-0.07, 0.44]	-0.12 [-0.34, 0.10]	0.06 [-0.36, 0.47]	
Male	Global Cog	Immediate memory	Delayed memory	Visuospatial	Language	Attention	Executive function	
[MLPAPos4=.00]	3.78 [1.34, 6.23]**	2.51 [-0.24, 5.26]x	2.10 [-0.28, 4.48]	2.61 [0.03, 5.20]*	2.75 [0.59, 4.90]*	3.29 [0.39, 6.20]*	2.79 [-0.77, 6.36]	
Time	2.45 [1.59, 3.32]***	3.61 [2.38, 4.84]***	3.48 [2.49, 4.47]***	-0.82 [-2.18, 0.55]	1.92 [0.79, 3.05]**	2.39 [1.33, 3.44]***	0.28 [-1.55, 2.11]	
TimeSqr	-0.45 [-0.65, -0.26]***	-0.58 [-0.86, -0.29]***	-0.64 [-0.87, -0.41]***	-0.11 [-0.42, 0.21]	-0.28 [-0.54, -0.02]*	-0.33 [-0.57, -0.09]**	0.18 [-0.30, 0.65]	
