60-69	Global Cog	Immediate memory	Delayed memory	Visuospatial	Language	Attention	Executive function	
[MLPAPos4=.00]	2.54 [0.48, 4.61]*	1.49 [-0.62, 3.59]	2.14 [0.40, 3.87]*	1.95 [-0.35, 4.24]	2.28 [0.34, 4.23]*	1.26 [-1.35, 3.87]	3.12 [0.21, 6.03]*	
Time	2.75 [1.99, 3.51]***	4.24 [3.26, 5.21]***	3.35 [2.60, 4.10]***	0.14 [-1.05, 1.33]	0.38 [-0.62, 1.38]	2.70 [1.81, 3.59]***	0.76 [-0.62, 2.15]	
TimeSqr	-0.38 [-0.55, -0.20]***	-0.55 [-0.77, -0.32]***	-0.50 [-0.67, -0.33]***	-0.24 [-0.51, 0.04]	0.01 [-0.22, 0.24]	-0.27 [-0.48, -0.07]**	0.03 [-0.33, 0.40]	
70Plus	Global Cog	Immediate memory	Delayed memory	Visuospatial	Language	Attention	Executive function	
[MLPAPos4=.00]	2.23 [-0.64, 5.10]	1.43 [-1.62, 4.49]	0.26 [-2.47, 3.00]	1.35 [-1.76, 4.46]	0.63 [-1.91, 3.17]	3.90 [0.48, 7.32]*	2.84 [-1.39, 7.07]	
Time	1.41 [0.43, 2.39]**	3.18 [1.90, 4.47]***	3.09 [1.99, 4.19]***	-0.90 [-2.48, 0.68]	0.30 [-1.05, 1.66]	0.71 [-0.46, 1.88]	-1.14 [-3.40, 1.12]	
TimeSqr	-0.28 [-0.50, -0.06]*	-0.60 [-0.89, -0.31]***	-0.56 [-0.80, -0.31]***	0.04 [-0.31, 0.40]	-0.09 [-0.40, 0.21]	-0.08 [-0.34, 0.19]	0.23 [-0.37, 0.82]	
