60-69	Global Cog	Immediate memory	Delayed memory	Visuospatial	Language	Attention	Executive function	
[MLPAPos4=.00] * Time	-0.83 [-2.40, 0.73]	-2.71 [-4.72, -0.69]**	-1.51 [-3.06, 0.04]x	0.35 [-2.11, 2.82]	0.56 [-1.49, 2.62]	0.55 [-1.29, 2.39]	0.40 [-2.43, 3.23]	
[MLPAPos4=.00] * TimeSqr	0.31 [-0.05, 0.67]	0.76 [0.29, 1.23]**	0.34 [-0.02, 0.70]x	-0.07 [-0.65, 0.50]	0.04 [-0.44, 0.52]	-0.09 [-0.51, 0.34]	0.01 [-0.73, 0.75]	
70Plus	Global Cog	Immediate memory	Delayed memory	Visuospatial	Language	Attention	Executive function	
[MLPAPos4=.00] * Time	-0.35 [-2.38, 1.68]	-3.07 [-5.73, -0.41]*	0.04 [-2.23, 2.32]	-1.37 [-4.64, 1.90]	0.94 [-1.86, 3.74]	1.24 [-1.19, 3.66]	0.83 [-3.79, 5.45]	
[MLPAPos4=.00] * TimeSqr	-0.04 [-0.50, 0.43]	0.67 [0.06, 1.28]*	-0.03 [-0.56, 0.49]	0.13 [-0.62, 0.88]	-0.42 [-1.07, 0.23]	-0.29 [-0.84, 0.27]	-0.48 [-1.73, 0.77]	
