MLLLPAxAPOE_Model3		
Attention		Sig
[MLPAvsLLPA4=3.00] * APOE4Car	-4.05 [-11.89, 3.79]	0.31
[MLPAvsLLPA4=2.00] * APOE4Car	0.08 [-6.15, 6.31]	0.98
[MLPAvsLLPA4=1.00] * APOE4Car	-3.34 [-10.39, 3.70]	0.35
MLLLPAxAPOE_Model3		
Delayed memory		Sig
[MLPAvsLLPA4=3.00] * APOE4Car	0.61 [-5.00, 6.21]	0.83
[MLPAvsLLPA4=2.00] * APOE4Car	0.52 [-3.94, 4.98]	0.82
[MLPAvsLLPA4=1.00] * APOE4Car	-0.81 [-5.85, 4.22]	0.75
MLLLPAxAPOE_Model3		
Executive function		Sig
[MLPAvsLLPA4=3.00] * APOE4Car	-1.87 [-10.63, 6.90]	0.68
[MLPAvsLLPA4=2.00] * APOE4Car	-5.96 [-13.11, 1.19]	0.10
[MLPAvsLLPA4=1.00] * APOE4Car	-1.95 [-10.24, 6.33]	0.64
MLLLPAxAPOE_Model3		
Global Cog		Sig
[MLPAvsLLPA4=3.00] * APOE4Car	-2.06 [-8.50, 4.38]	0.53
[MLPAvsLLPA4=2.00] * APOE4Car	-0.17 [-5.29, 4.95]	0.95
[MLPAvsLLPA4=1.00] * APOE4Car	-0.97 [-6.76, 4.82]	0.74
MLLLPAxAPOE_Model3		
Immediate memory		Sig
[MLPAvsLLPA4=3.00] * APOE4Car	-1.01 [-7.51, 5.48]	0.76
[MLPAvsLLPA4=2.00] * APOE4Car	-0.14 [-5.31, 5.03]	0.96
[MLPAvsLLPA4=1.00] * APOE4Car	-0.41 [-6.24, 5.43]	0.89
MLLLPAxAPOE_Model3		
Language		Sig
[MLPAvsLLPA4=3.00] * APOE4Car	3.42 [-2.38, 9.22]	0.25
[MLPAvsLLPA4=2.00] * APOE4Car	1.63 [-2.99, 6.25]	0.49
[MLPAvsLLPA4=1.00] * APOE4Car	-1.32 [-6.52, 3.89]	0.62
MLLLPAxAPOE_Model3		
Visuospatial		Sig
[MLPAvsLLPA4=3.00] * APOE4Car	-6.39 [-13.28, 0.51]x	0.07
[MLPAvsLLPA4=2.00] * APOE4Car	-2.05 [-7.54, 3.44]	0.46
[MLPAvsLLPA4=1.00] * APOE4Car	3.84 [-2.35, 10.03]	0.22
