MLLLPA_ME_Model3		
Attention		Sig
[MLPAvsLLPA4=3.00]	1.05 [-2.29, 4.38]	0.54
[MLPAvsLLPA4=2.00]	1.85 [-0.75, 4.46]	0.16
[MLPAvsLLPA4=1.00]	3.43 [0.52, 6.34]*	0.02
MLLLPA_ME_Model3		
Delayed memory		Sig
[MLPAvsLLPA4=3.00]	-0.60 [-2.99, 1.79]	0.62
[MLPAvsLLPA4=2.00]	1.48 [-0.38, 3.35]	0.12
[MLPAvsLLPA4=1.00]	1.01 [-1.07, 3.09]	0.34
MLLLPA_ME_Model3		
Executive function		Sig
[MLPAvsLLPA4=3.00]	-0.24 [-4.05, 3.57]	0.90
[MLPAvsLLPA4=2.00]	2.24 [-0.82, 5.31]	0.15
[MLPAvsLLPA4=1.00]	3.76 [0.40, 7.12]*	0.03
MLLLPA_ME_Model3		
Global Cog		Sig
[MLPAvsLLPA4=3.00]	-0.58 [-3.29, 2.14]	0.68
[MLPAvsLLPA4=2.00]	1.68 [-0.45, 3.80]	0.12
[MLPAvsLLPA4=1.00]	2.92 [0.55, 5.29]*	0.02
MLLLPA_ME_Model3		
Immediate memory		Sig
[MLPAvsLLPA4=3.00]	-1.34 [-4.14, 1.45]	0.34
[MLPAvsLLPA4=2.00]	0.63 [-1.55, 2.82]	0.57
[MLPAvsLLPA4=1.00]	1.82 [-0.61, 4.24]	0.14
MLLLPA_ME_Model3		
Language		Sig
[MLPAvsLLPA4=3.00]	0.40 [-2.08, 2.88]	0.75
[MLPAvsLLPA4=2.00]	0.03 [-1.91, 1.97]	0.97
[MLPAvsLLPA4=1.00]	3.69 [1.54, 5.84]**	0.00
MLLLPA_ME_Model3		
Visuospatial		Sig
[MLPAvsLLPA4=3.00]	-1.83 [-4.77, 1.11]	0.22
[MLPAvsLLPA4=2.00]	1.77 [-0.54, 4.07]	0.13
[MLPAvsLLPA4=1.00]	0.46 [-2.09, 3.02]	0.72
