MLLLPAxTime_APOEStratified_Model2.txt		
Attention		Sig
[MLPAvsLLPA4=3.00] * Time	-0.74 [-3.37, 1.89]	0.58
[MLPAvsLLPA4=2.00] * Time	0.72 [-1.33, 2.78]	0.49
[MLPAvsLLPA4=1.00] * Time	-0.48 [-2.75, 1.78]	0.68
[MLPAvsLLPA4=3.00] * TimeSqr	0.25 [-0.36, 0.87]	0.41
[MLPAvsLLPA4=2.00] * TimeSqr	-0.14 [-0.60, 0.33]	0.57
[MLPAvsLLPA4=1.00] * TimeSqr	0.12 [-0.41, 0.64]	0.66
MLLLPAxTime_APOEStratified_Model2.txt		
Delayed memory		Sig
[MLPAvsLLPA4=3.00] * Time	0.74 [-1.51, 2.98]	0.52
[MLPAvsLLPA4=2.00] * Time	-1.06 [-2.81, 0.69]	0.24
[MLPAvsLLPA4=1.00] * Time	-1.70 [-3.63, 0.23]	0.09
[MLPAvsLLPA4=3.00] * TimeSqr	-0.07 [-0.59, 0.45]	0.80
[MLPAvsLLPA4=2.00] * TimeSqr	0.23 [-0.17, 0.63]	0.26
[MLPAvsLLPA4=1.00] * TimeSqr	0.40 [-0.05, 0.84]	0.08
MLLLPAxTime_APOEStratified_Model2.txt		
Executive function		Sig
[MLPAvsLLPA4=3.00] * Time	0.95 [-3.40, 5.30]	0.67
[MLPAvsLLPA4=2.00] * Time	2.37 [-1.06, 5.80]	0.17
[MLPAvsLLPA4=1.00] * Time	1.44 [-2.48, 5.36]	0.47
[MLPAvsLLPA4=3.00] * TimeSqr	-0.38 [-1.55, 0.78]	0.52
[MLPAvsLLPA4=2.00] * TimeSqr	-0.81 [-1.71, 0.09]x	0.08
[MLPAvsLLPA4=1.00] * TimeSqr	-0.39 [-1.43, 0.65]	0.46
MLLLPAxTime_APOEStratified_Model2.txt		
Global Cog		Sig
[MLPAvsLLPA4=3.00] * Time	-2.19 [-4.43, 0.04]x	0.06
[MLPAvsLLPA4=2.00] * Time	-0.79 [-2.53, 0.96]	0.38
[MLPAvsLLPA4=1.00] * Time	-2.56 [-4.49, -0.63]**	0.01
[MLPAvsLLPA4=3.00] * TimeSqr	0.50 [-0.02, 1.02]x	0.06
[MLPAvsLLPA4=2.00] * TimeSqr	0.22 [-0.17, 0.62]	0.27
[MLPAvsLLPA4=1.00] * TimeSqr	0.58 [0.14, 1.02]*	0.01
MLLLPAxTime_APOEStratified_Model2.txt		
Immediate memory		Sig
[MLPAvsLLPA4=3.00] * Time	-2.27 [-5.15, 0.60]	0.12
[MLPAvsLLPA4=2.00] * Time	-1.98 [-4.22, 0.25]	0.08
[MLPAvsLLPA4=1.00] * Time	-3.70 [-6.17, -1.22]**	0.00
[MLPAvsLLPA4=3.00] * TimeSqr	0.69 [0.03, 1.36]*	0.04
[MLPAvsLLPA4=2.00] * TimeSqr	0.59 [0.07, 1.10]*	0.03
[MLPAvsLLPA4=1.00] * TimeSqr	0.90 [0.33, 1.47]**	0.00
MLLLPAxTime_APOEStratified_Model2.txt		
Language		Sig
[MLPAvsLLPA4=3.00] * Time	-1.77 [-4.76, 1.22]	0.25
[MLPAvsLLPA4=2.00] * Time	-0.70 [-3.02, 1.63]	0.56
[MLPAvsLLPA4=1.00] * Time	0.04 [-2.54, 2.62]	0.98
[MLPAvsLLPA4=3.00] * TimeSqr	0.44 [-0.26, 1.14]	0.21
[MLPAvsLLPA4=2.00] * TimeSqr	0.18 [-0.36, 0.71]	0.52
[MLPAvsLLPA4=1.00] * TimeSqr	-0.02 [-0.61, 0.58]	0.96
MLLLPAxTime_APOEStratified_Model2.txt		
Visuospatial		Sig
[MLPAvsLLPA4=3.00] * Time	-2.73 [-6.15, 0.69]	0.12
[MLPAvsLLPA4=2.00] * Time	-0.13 [-2.79, 2.53]	0.93
[MLPAvsLLPA4=1.00] * Time	-2.72 [-5.67, 0.23]x	0.07
[MLPAvsLLPA4=3.00] * TimeSqr	0.26 [-0.54, 1.06]	0.53
[MLPAvsLLPA4=2.00] * TimeSqr	-0.12 [-0.73, 0.49]	0.70
[MLPAvsLLPA4=1.00] * TimeSqr	0.53 [-0.15, 1.21]	0.13
