MLLLPA_APOEStratified_Model1		
Attention		Sig
[MLPAvsLLPA4=3.00]	-1.29 [-7.75, 5.16]	0.69
[MLPAvsLLPA4=2.00]	2.31 [-2.87, 7.49]	0.38
[MLPAvsLLPA4=1.00]	0.38 [-5.78, 6.54]	0.90
Time	2.34 [0.99, 3.69]**	0.00
TimeSqr	-0.25 [-0.55, 0.05]	0.10
MLLLPA_APOEStratified_Model1		
Delayed memory		Sig
[MLPAvsLLPA4=3.00]	0.91 [-4.52, 6.34]	0.74
[MLPAvsLLPA4=2.00]	2.93 [-1.43, 7.28]	0.19
[MLPAvsLLPA4=1.00]	0.94 [-4.24, 6.12]	0.72
Time	3.38 [2.21, 4.55]***	0.00
TimeSqr	-0.56 [-0.82, -0.30]***	0.00
MLLLPA_APOEStratified_Model1		
Executive function		Sig
[MLPAvsLLPA4=3.00]	-2.94 [-9.75, 3.86]	0.39
[MLPAvsLLPA4=2.00]	-0.59 [-6.28, 5.10]	0.84
[MLPAvsLLPA4=1.00]	1.16 [-5.88, 8.20]	0.74
Time	-0.57 [-2.72, 1.59]	0.60
TimeSqr	0.34 [-0.21, 0.90]	0.22
MLLLPA_APOEStratified_Model1		
Global Cog		Sig
[MLPAvsLLPA4=3.00]	-0.67 [-6.10, 4.76]	0.81
[MLPAvsLLPA4=2.00]	2.43 [-1.93, 6.79]	0.27
[MLPAvsLLPA4=1.00]	2.03 [-3.15, 7.21]	0.44
Time	2.24 [1.12, 3.37]***	0.00
TimeSqr	-0.34 [-0.59, -0.09]**	0.01
MLLLPA_APOEStratified_Model1		
Immediate memory		Sig
[MLPAvsLLPA4=3.00]	-1.24 [-6.48, 3.99]	0.64
[MLPAvsLLPA4=2.00]	1.22 [-2.99, 5.43]	0.57
[MLPAvsLLPA4=1.00]	1.49 [-3.52, 6.50]	0.56
Time	4.18 [2.67, 5.68]***	0.00
TimeSqr	-0.70 [-1.03, -0.36]***	0.00
MLLLPA_APOEStratified_Model1		
Language		Sig
[MLPAvsLLPA4=3.00]	1.86 [-3.10, 6.81]	0.46
[MLPAvsLLPA4=2.00]	0.92 [-3.06, 4.91]	0.65
[MLPAvsLLPA4=1.00]	1.12 [-3.62, 5.86]	0.64
Time	-0.12 [-1.57, 1.32]	0.87
TimeSqr	0.08 [-0.24, 0.40]	0.63
MLLLPA_APOEStratified_Model1		
Visuospatial		Sig
[MLPAvsLLPA4=3.00]	-2.97 [-8.90, 2.96]	0.33
[MLPAvsLLPA4=2.00]	1.54 [-3.24, 6.32]	0.53
[MLPAvsLLPA4=1.00]	4.17 [-1.51, 9.85]	0.15
Time	0.33 [-1.51, 2.17]	0.73
TimeSqr	-0.21 [-0.62, 0.20]	0.32
MLLLPA_APOEStratified_Model1		
Attention		Sig
[MLPAvsLLPA4=3.00]	-1.29 [-7.75, 5.16]	0.69
[MLPAvsLLPA4=2.00]	2.31 [-2.87, 7.49]	0.38
[MLPAvsLLPA4=1.00]	0.38 [-5.78, 6.54]	0.90
Time	2.34 [0.99, 3.69]**	0.00
TimeSqr	-0.25 [-0.55, 0.05]	0.10
MLLLPA_APOEStratified_Model1		
Delayed memory		Sig
[MLPAvsLLPA4=3.00]	0.91 [-4.52, 6.34]	0.74
[MLPAvsLLPA4=2.00]	2.93 [-1.43, 7.28]	0.19
[MLPAvsLLPA4=1.00]	0.94 [-4.24, 6.12]	0.72
Time	3.38 [2.21, 4.55]***	0.00
TimeSqr	-0.56 [-0.82, -0.30]***	0.00
MLLLPA_APOEStratified_Model1		
Executive function		Sig
[MLPAvsLLPA4=3.00]	-2.94 [-9.75, 3.86]	0.39
[MLPAvsLLPA4=2.00]	-0.59 [-6.28, 5.10]	0.84
[MLPAvsLLPA4=1.00]	1.16 [-5.88, 8.20]	0.74
Time	-0.57 [-2.72, 1.59]	0.60
TimeSqr	0.34 [-0.21, 0.90]	0.22
MLLLPA_APOEStratified_Model1		
Global Cog		Sig
[MLPAvsLLPA4=3.00]	-0.67 [-6.10, 4.76]	0.81
[MLPAvsLLPA4=2.00]	2.43 [-1.93, 6.79]	0.27
[MLPAvsLLPA4=1.00]	2.03 [-3.15, 7.21]	0.44
Time	2.24 [1.12, 3.37]***	0.00
TimeSqr	-0.34 [-0.59, -0.09]**	0.01
MLLLPA_APOEStratified_Model1		
Immediate memory		Sig
[MLPAvsLLPA4=3.00]	-1.24 [-6.48, 3.99]	0.64
[MLPAvsLLPA4=2.00]	1.22 [-2.99, 5.43]	0.57
[MLPAvsLLPA4=1.00]	1.49 [-3.52, 6.50]	0.56
Time	4.18 [2.67, 5.68]***	0.00
TimeSqr	-0.70 [-1.03, -0.36]***	0.00
MLLLPA_APOEStratified_Model1		
Language		Sig
[MLPAvsLLPA4=3.00]	1.86 [-3.10, 6.81]	0.46
[MLPAvsLLPA4=2.00]	0.92 [-3.06, 4.91]	0.65
[MLPAvsLLPA4=1.00]	1.12 [-3.62, 5.86]	0.64
Time	-0.12 [-1.57, 1.32]	0.87
TimeSqr	0.08 [-0.24, 0.40]	0.63
MLLLPA_APOEStratified_Model1		
Visuospatial		Sig
[MLPAvsLLPA4=3.00]	-2.97 [-8.90, 2.96]	0.33
[MLPAvsLLPA4=2.00]	1.54 [-3.24, 6.32]	0.53
[MLPAvsLLPA4=1.00]	4.17 [-1.51, 9.85]	0.15
Time	0.33 [-1.51, 2.17]	0.73
TimeSqr	-0.21 [-0.62, 0.20]	0.32
