MLPAMainEffectsModel2		
Attention		Sig
[MLPAPos4=.00] * Time	0.76 [-0.64, 2.17]	0.29
[MLPAPos4=.00] * TimeSqr	-0.13 [-0.45, 0.19]	0.43
MLPAMainEffectsModel2		
Delayed memory		Sig
[MLPAPos4=.00] * Time	-1.29 [-2.51, -0.07]*	0.04
[MLPAPos4=.00] * TimeSqr	0.28 [-0.00, 0.56]x	0.05
MLPAMainEffectsModel2		
Executive function		Sig
[MLPAPos4=.00] * Time	0.48 [-1.84, 2.80]	0.69
[MLPAPos4=.00] * TimeSqr	-0.20 [-0.81, 0.41]	0.52
MLPAMainEffectsModel2		
Global Cog		Sig
[MLPAPos4=.00] * Time	-0.88 [-2.07, 0.32]	0.15
[MLPAPos4=.00] * TimeSqr	0.25 [-0.03, 0.53]x	0.07
MLPAMainEffectsModel2		
Immediate memory		Sig
[MLPAPos4=.00] * Time	-2.89 [-4.42, -1.35]***	0.00
[MLPAPos4=.00] * TimeSqr	0.75 [0.39, 1.10]***	0.00
MLPAMainEffectsModel2		
Language		Sig
[MLPAPos4=.00] * Time	0.38 [-1.19, 1.94]	0.64
[MLPAPos4=.00] * TimeSqr	-0.05 [-0.42, 0.31]	0.77
MLPAMainEffectsModel2		
Visuospatial		Sig
[MLPAPos4=.00] * Time	-0.43 [-2.29, 1.43]	0.65
[MLPAPos4=.00] * TimeSqr	0.04 [-0.39, 0.48]	0.84
