Model 1		
Attention		Sig
[PASEtert2=2.00]	-0.95 [-3.23, 1.33]	0.41
[PASEtert2=1.00]	1.19 [-1.11, 3.49]	0.31
Time	2.22 [1.56, 2.87]***	0.00
TimeSqr	-0.24 [-0.39, -0.09]**	0.00
Model 1		
Delayed memory		Sig
[PASEtert2=2.00]	-0.86 [-2.48, 0.76]	0.30
[PASEtert2=1.00]	-0.97 [-2.60, 0.67]	0.24
Time	3.41 [2.85, 3.97]***	0.00
TimeSqr	-0.55 [-0.68, -0.42]***	0.00
Model 1		
Executive function		Sig
[PASEtert2=2.00]	0.72 [-1.88, 3.33]	0.59
[PASEtert2=1.00]	-1.66 [-4.32, 1.00]	0.22
Time	0.36 [-0.73, 1.46]	0.52
TimeSqr	0.09 [-0.20, 0.38]	0.55
Model 1		
Global Cog		Sig
[PASEtert2=2.00]	-0.81 [-2.70, 1.09]	0.40
[PASEtert2=1.00]	-0.42 [-2.33, 1.49]	0.67
Time	2.53 [1.98, 3.08]***	0.00
TimeSqr	-0.39 [-0.52, -0.27]***	0.00
Model 1		
Immediate memory		Sig
[PASEtert2=2.00]	-0.38 [-2.27, 1.50]	0.69
[PASEtert2=1.00]	-0.23 [-2.12, 1.67]	0.82
Time	4.00 [3.28, 4.72]***	0.00
TimeSqr	-0.61 [-0.78, -0.45]***	0.00
Model 1		
Language		Sig
[PASEtert2=2.00]	0.19 [-1.47, 1.85]	0.82
[PASEtert2=1.00]	0.99 [-0.69, 2.67]	0.25
Time	0.48 [-0.25, 1.21]	0.20
TimeSqr	-0.04 [-0.20, 0.13]	0.67
Model 1		
Visuospatial		Sig
[PASEtert2=2.00]	-0.53 [-2.52, 1.46]	0.60
[PASEtert2=1.00]	-2.02 [-4.03, -0.02]*	0.05
Time	0.18 [-0.68, 1.04]	0.68
TimeSqr	-0.20 [-0.40, -0.00]*	0.05
