MLLLPAxTimexAPOE_SexStratified_Model3.txt		
[MLPAvsLLPA4=1.00] * TimeSqr * APOE4Car	2.66 [-0.42, 5.74]	0.09
MLLLPAxTimexAPOE_SexStratified_Model3.txt		
Global Cog		Sig
[MLPAvsLLPA4=3.00] * Time * APOE4Car	3.05 [-3.01, 9.10]	0.32
[MLPAvsLLPA4=2.00] * Time * APOE4Car	2.37 [-2.87, 7.61]	0.37
[MLPAvsLLPA4=1.00] * Time * APOE4Car	5.14 [-1.37, 11.65]	0.12
[MLPAvsLLPA4=3.00] * TimeSqr * APOE4Car	-0.07 [-1.46, 1.32]	0.93
[MLPAvsLLPA4=2.00] * TimeSqr * APOE4Car	-0.41 [-1.58, 0.76]	0.49
[MLPAvsLLPA4=1.00] * TimeSqr * APOE4Car	-0.92 [-2.48, 0.65]	0.25
MLLLPAxTimexAPOE_SexStratified_Model3.txt		
Immediate memory		Sig
[MLPAvsLLPA4=3.00] * Time * APOE4Car	2.40 [-6.16, 10.97]	0.58
[MLPAvsLLPA4=2.00] * Time * APOE4Car	0.97 [-6.46, 8.40]	0.80
[MLPAvsLLPA4=1.00] * Time * APOE4Car	4.86 [-4.33, 14.05]	0.30
[MLPAvsLLPA4=3.00] * TimeSqr * APOE4Car	-0.09 [-2.07, 1.88]	0.93
[MLPAvsLLPA4=2.00] * TimeSqr * APOE4Car	-0.26 [-1.93, 1.40]	0.76
[MLPAvsLLPA4=1.00] * TimeSqr * APOE4Car	-1.43 [-3.66, 0.80]	0.21
MLLLPAxTimexAPOE_SexStratified_Model3.txt		
Language		Sig
[MLPAvsLLPA4=3.00] * Time * APOE4Car	4.10 [-3.89, 12.10]	0.31
[MLPAvsLLPA4=2.00] * Time * APOE4Car	3.03 [-3.92, 9.97]	0.39
[MLPAvsLLPA4=1.00] * Time * APOE4Car	3.80 [-4.76, 12.36]	0.38
[MLPAvsLLPA4=3.00] * TimeSqr * APOE4Car	-0.71 [-2.56, 1.15]	0.45
