MLLLPA_APOEStratified_Model3		
Attention		Sig
[MLPAvsLLPA4=3.00]	-2.97 [-9.92, 3.98]	0.40
[MLPAvsLLPA4=2.00]	1.53 [-3.95, 7.00]	0.58
[MLPAvsLLPA4=1.00]	-0.09 [-6.54, 6.37]	0.98
Time	2.14 [0.71, 3.57]**	0.00
TimeSqr	-0.21 [-0.52, 0.11]	0.20
MLLLPA_APOEStratified_Model3		
Delayed memory		Sig
[MLPAvsLLPA4=3.00]	-1.69 [-7.30, 3.92]	0.55
[MLPAvsLLPA4=2.00]	2.19 [-2.23, 6.61]	0.33
[MLPAvsLLPA4=1.00]	-0.64 [-5.85, 4.57]	0.81
Time	3.73 [2.46, 5.00]***	0.00
TimeSqr	-0.63 [-0.91, -0.35]***	0.00
MLLLPA_APOEStratified_Model3		
Executive function		Sig
[MLPAvsLLPA4=3.00]	-3.67 [-11.38, 4.05]	0.35
[MLPAvsLLPA4=2.00]	-1.55 [-7.69, 4.58]	0.62
[MLPAvsLLPA4=1.00]	1.74 [-5.79, 9.26]	0.65
Time	-1.01 [-3.33, 1.30]	0.39
TimeSqr	0.47 [-0.12, 1.07]	0.12
MLLLPA_APOEStratified_Model3		
Global Cog		Sig
[MLPAvsLLPA4=3.00]	-3.79 [-9.51, 1.93]	0.19
[MLPAvsLLPA4=2.00]	1.66 [-2.85, 6.16]	0.47
[MLPAvsLLPA4=1.00]	1.01 [-4.31, 6.32]	0.71
Time	2.04 [0.84, 3.23]**	0.00
TimeSqr	-0.29 [-0.56, -0.03]*	0.03
MLLLPA_APOEStratified_Model3		
Immediate memory		Sig
[MLPAvsLLPA4=3.00]	-3.50 [-9.16, 2.17]	0.22
[MLPAvsLLPA4=2.00]	0.56 [-3.89, 5.02]	0.80
[MLPAvsLLPA4=1.00]	-0.08 [-5.32, 5.16]	0.98
Time	3.90 [2.33, 5.46]***	0.00
TimeSqr	-0.63 [-0.98, -0.28]***	0.00
MLLLPA_APOEStratified_Model3		
Language		Sig
[MLPAvsLLPA4=3.00]	1.25 [-4.20, 6.71]	0.65
[MLPAvsLLPA4=2.00]	1.04 [-3.25, 5.33]	0.63
[MLPAvsLLPA4=1.00]	1.48 [-3.57, 6.53]	0.56
Time	-0.18 [-1.74, 1.38]	0.82
TimeSqr	0.07 [-0.28, 0.41]	0.71
MLLLPA_APOEStratified_Model3		
Visuospatial		Sig
[MLPAvsLLPA4=3.00]	-7.27 [-13.71, -0.84]*	0.03
[MLPAvsLLPA4=2.00]	0.90 [-4.15, 5.96]	0.72
[MLPAvsLLPA4=1.00]	3.59 [-2.36, 9.54]	0.23
Time	-0.28 [-2.22, 1.67]	0.78
TimeSqr	-0.06 [-0.50, 0.37]	0.77
