MLLLPA_APOEStratified_Model2		
Attention		Sig
[MLPAvsLLPA4=3.00]	1.76 [-2.03, 5.56]	0.36
[MLPAvsLLPA4=2.00]	1.36 [-1.60, 4.33]	0.37
[MLPAvsLLPA4=1.00]	3.65 [0.36, 6.94]*	0.03
Time	1.96 [1.16, 2.75]***	0.00
TimeSqr	-0.19 [-0.37, -0.01]*	0.04
MLLLPA_APOEStratified_Model2		
Delayed memory		Sig
[MLPAvsLLPA4=3.00]	-0.31 [-2.85, 2.23]	0.81
[MLPAvsLLPA4=2.00]	1.87 [-0.12, 3.86]x	0.07
[MLPAvsLLPA4=1.00]	1.45 [-0.75, 3.65]	0.20
Time	3.23 [2.55, 3.91]***	0.00
TimeSqr	-0.52 [-0.67, -0.36]***	0.00
MLLLPA_APOEStratified_Model2		
Executive function		Sig
[MLPAvsLLPA4=3.00]	0.85 [-3.32, 5.03]	0.69
[MLPAvsLLPA4=2.00]	4.01 [0.64, 7.39]*	0.02
[MLPAvsLLPA4=1.00]	4.25 [0.61, 7.89]*	0.02
Time	0.79 [-0.56, 2.15]	0.25
TimeSqr	-0.06 [-0.42, 0.30]	0.75
MLLLPA_APOEStratified_Model2		
Global Cog		Sig
[MLPAvsLLPA4=3.00]	0.08 [-3.04, 3.19]	0.96
[MLPAvsLLPA4=2.00]	2.51 [0.07, 4.95]*	0.04
[MLPAvsLLPA4=1.00]	2.83 [0.13, 5.53]*	0.04
Time	2.51 [1.83, 3.19]***	0.00
TimeSqr	-0.39 [-0.54, -0.23]***	0.00
MLLLPA_APOEStratified_Model2		
Immediate memory		Sig
[MLPAvsLLPA4=3.00]	-1.07 [-4.21, 2.06]	0.50
[MLPAvsLLPA4=2.00]	1.51 [-0.95, 3.97]	0.23
[MLPAvsLLPA4=1.00]	1.43 [-1.29, 4.15]	0.30
Time	3.73 [2.86, 4.60]***	0.00
TimeSqr	-0.53 [-0.73, -0.33]***	0.00
MLLLPA_APOEStratified_Model2		
Language		Sig
[MLPAvsLLPA4=3.00]	-0.88 [-3.59, 1.82]	0.52
[MLPAvsLLPA4=2.00]	0.10 [-2.02, 2.22]	0.93
[MLPAvsLLPA4=1.00]	2.96 [0.62, 5.31]*	0.01
Time	0.61 [-0.30, 1.51]	0.19
TimeSqr	-0.05 [-0.26, 0.16]	0.65
MLLLPA_APOEStratified_Model2		
Visuospatial		Sig
[MLPAvsLLPA4=3.00]	0.53 [-2.70, 3.75]	0.75
[MLPAvsLLPA4=2.00]	3.40 [0.87, 5.93]**	0.01
[MLPAvsLLPA4=1.00]	0.27 [-2.53, 3.06]	0.85
Time	0.01 [-1.03, 1.04]	0.99
TimeSqr	-0.18 [-0.42, 0.06]	0.13
